,Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
6749,7761,53.0,7,0,1,0,-905.0,1,0,2,28,8,213,1,-1,0,3,0
6750,7762,29.0,7,1,2,0,6.0,1,0,2,28,8,143,2,-1,0,3,0
6751,7763,24.0,1,2,1,0,674.0,1,1,2,28,8,294,1,-1,0,3,0
6752,7764,26.0,1,2,0,0,230.0,1,0,2,28,8,289,1,-1,0,3,0
6753,7765,29.0,4,1,2,0,715.0,1,0,2,28,8,461,1,-1,0,3,0
6754,7766,42.0,9,1,1,0,-1310.0,1,1,2,28,8,162,1,-1,0,3,0
6755,7767,36.0,9,1,1,0,1731.0,1,1,2,28,8,207,1,-1,0,3,0
6756,7768,26.0,9,2,1,0,150.0,1,0,2,28,8,216,1,-1,0,3,0
6757,7769,24.0,9,2,1,0,288.0,1,0,2,28,8,185,1,-1,0,3,0
6758,7770,29.0,4,2,2,0,-158.0,1,0,2,28,8,399,1,-1,0,3,0
6759,7771,51.0,9,2,1,0,511.0,1,1,2,28,8,67,2,-1,0,3,0
6760,7772,31.0,1,2,1,0,1686.0,1,0,2,28,8,85,2,-1,0,3,0
6761,7773,29.0,4,2,2,0,5980.0,1,0,2,28,8,317,1,-1,0,3,0
6762,7774,28.0,4,1,1,0,292.0,1,0,2,28,8,507,1,-1,0,3,1
6763,7775,23.0,7,2,1,0,665.0,1,0,2,28,8,1183,1,-1,0,3,1
6764,7776,26.0,1,2,1,0,396.0,1,0,2,28,8,302,1,-1,0,3,0
6765,7777,42.0,9,1,1,0,570.0,1,0,2,28,8,344,2,-1,0,3,0
6766,7778,40.0,0,0,1,0,-541.0,1,1,2,28,8,270,4,-1,0,3,0
6767,7779,28.0,1,1,1,0,17.0,0,0,2,28,8,8,4,-1,0,3,0
6768,7780,27.0,8,2,1,0,16173.0,1,0,2,28,8,489,1,-1,0,3,0
6769,7781,25.0,0,1,1,0,894.0,1,0,2,28,8,328,1,-1,0,3,0
6770,7782,29.0,9,2,1,1,-397.0,1,0,2,28,8,114,1,-1,0,3,0
6771,7783,29.0,1,2,0,0,231.0,1,0,2,28,8,122,1,-1,0,3,0
6772,7784,28.0,7,2,1,0,281.0,1,0,2,28,8,201,1,-1,0,3,0
6773,7785,29.0,4,2,2,0,112.0,1,1,2,28,8,117,2,-1,0,3,0
6774,7786,24.0,7,2,1,0,53.0,1,1,2,28,8,226,1,-1,0,3,0
6775,7787,26.0,0,2,1,0,677.0,1,0,2,28,8,93,1,-1,0,3,0
6776,7788,32.0,0,2,1,0,294.0,1,0,2,28,8,97,2,-1,0,3,0
6777,7789,26.0,7,2,2,0,1624.0,1,1,2,28,8,438,1,-1,0,3,0
6778,7790,31.0,9,2,0,0,449.0,1,0,2,28,8,174,1,-1,0,3,0
6779,7791,28.0,4,2,2,0,1069.0,0,0,2,28,8,675,1,-1,0,3,0
6780,7792,52.0,2,1,0,0,8298.0,1,1,2,28,8,123,18,-1,0,3,0
6781,7793,27.0,9,1,1,0,1577.0,1,1,2,28,8,266,2,-1,0,3,0
6782,7794,38.0,1,1,1,0,-579.0,1,1,2,28,8,195,2,-1,0,3,0
6783,7795,35.0,9,2,2,0,59.0,1,0,2,28,8,145,3,-1,0,3,0
6784,7796,38.0,9,2,1,0,12.0,1,0,2,28,8,150,2,-1,0,3,0
6785,7797,46.0,1,0,1,0,1815.0,1,0,2,28,8,232,4,-1,0,3,0
6786,7798,32.0,4,1,2,0,4307.0,1,0,2,28,8,91,3,-1,0,3,0
6787,7799,39.0,1,1,3,0,638.0,1,1,2,28,8,83,2,-1,0,3,0
6788,7800,29.0,0,1,1,0,-526.0,1,0,2,28,8,314,2,-1,0,3,0
6789,7801,27.0,1,2,1,0,294.0,1,1,2,28,8,694,2,-1,0,3,1
6790,7802,28.0,7,2,1,0,2954.0,1,0,2,28,8,149,2,-1,0,3,0
6791,7803,47.0,1,1,1,0,578.0,1,0,2,28,8,146,1,-1,0,3,0
6792,7804,27.0,9,1,3,0,811.0,1,0,2,28,8,591,2,-1,0,3,0
6793,7805,33.0,1,1,1,0,7063.0,1,0,2,28,8,116,9,-1,0,3,0
6794,7806,30.0,4,2,2,0,5288.0,1,0,2,28,8,288,3,-1,0,3,0
6795,7807,33.0,1,1,1,0,580.0,1,0,2,28,8,36,1,-1,0,3,0
6796,7808,40.0,4,1,2,0,384.0,0,0,2,28,8,191,2,-1,0,3,0
6797,7809,38.0,9,1,1,0,61.0,1,0,2,28,8,97,1,-1,0,3,0
6798,7810,32.0,0,2,1,0,642.0,1,0,2,28,8,71,2,-1,0,3,0
6799,7811,36.0,1,1,1,0,79.0,1,0,2,28,8,275,2,-1,0,3,0
6800,7812,30.0,7,1,1,0,586.0,1,0,2,28,8,187,4,-1,0,3,0
6801,7813,38.0,2,1,1,0,61.0,1,1,2,28,8,170,5,-1,0,3,0
6802,7814,25.0,7,2,1,0,3217.0,1,0,2,28,8,24,1,-1,0,3,0
6803,7815,28.0,1,1,1,0,1020.0,1,0,2,28,8,251,1,-1,0,3,0
6804,7816,55.0,1,1,0,0,-317.0,1,0,2,28,8,152,1,-1,0,3,0
6805,7817,57.0,4,1,2,0,-22.0,1,0,2,28,8,463,1,-1,0,3,0
6806,7818,31.0,1,0,0,0,158.0,1,0,2,28,8,157,1,-1,0,3,0
6807,7819,31.0,7,1,1,0,-327.0,1,0,2,28,8,408,1,-1,0,3,0
6808,7820,38.0,9,2,2,0,218.0,1,1,2,28,8,74,2,-1,0,3,0
6809,7821,28.0,9,2,2,0,183.0,1,1,2,28,8,62,2,-1,0,3,0
6810,7822,23.0,9,2,2,0,1129.0,1,0,2,28,8,806,1,-1,0,3,1
6811,7823,45.0,1,1,1,0,554.0,1,0,2,28,8,179,2,-1,0,3,0
6812,7824,46.0,9,1,1,0,57.0,0,0,2,28,8,796,1,-1,0,3,1
6813,7825,40.0,4,1,1,0,-240.0,0,1,2,28,8,160,3,-1,0,3,0
6814,7826,29.0,7,1,1,0,11417.0,1,0,2,28,8,272,2,-1,0,3,0
6815,7827,30.0,0,1,0,0,-171.0,1,0,2,28,8,125,2,-1,0,3,0
6816,7828,31.0,0,2,1,0,-449.0,1,0,2,28,8,81,2,-1,0,3,0
6817,7829,56.0,5,1,3,0,228.0,1,0,2,28,8,296,1,-1,0,3,0
6818,7830,39.0,10,2,1,0,-53.0,1,0,2,28,8,189,3,-1,0,3,0
6819,7831,29.0,0,2,3,0,175.0,0,0,2,28,8,597,3,-1,0,3,0
6820,7832,44.0,9,1,1,0,1196.0,1,1,2,28,8,61,1,-1,0,3,0
6821,7833,28.0,0,2,1,0,419.0,1,0,2,28,8,158,2,-1,0,3,0
6822,7834,26.0,4,2,2,0,2692.0,0,0,2,28,8,159,2,-1,0,3,0
6823,7835,41.0,1,2,3,0,2835.0,1,0,2,28,8,53,1,-1,0,3,0
6824,7836,31.0,7,2,1,0,-779.0,1,0,2,28,8,198,2,-1,0,3,0
6825,7837,29.0,0,1,2,0,26.0,1,0,2,28,8,45,1,-1,0,3,0
6826,7838,33.0,1,1,1,0,-112.0,1,0,2,28,8,132,1,-1,0,3,0
6827,7839,23.0,8,2,3,0,854.0,1,0,2,28,8,664,2,-1,0,3,1
6828,7840,50.0,0,1,1,0,3636.0,0,0,2,28,8,290,1,-1,0,3,0
6829,7841,27.0,7,2,1,0,9636.0,1,0,2,28,8,184,2,-1,0,3,0
6830,7842,45.0,1,1,0,0,446.0,1,0,2,28,8,51,1,-1,0,3,0
6831,7843,50.0,6,0,2,0,59.0,1,0,2,28,8,67,2,-1,0,3,0
6832,7844,41.0,1,2,1,0,1621.0,1,0,2,28,8,119,1,-1,0,3,0
6833,7845,44.0,4,1,2,0,0.0,1,0,2,28,8,260,1,-1,0,3,0
6834,7846,56.0,5,1,0,0,-299.0,1,0,2,28,8,68,1,-1,0,3,0
6835,7847,26.0,10,1,0,0,70.0,1,0,2,28,8,99,2,-1,0,3,0
6836,7848,34.0,0,2,1,1,7.0,0,0,2,28,8,285,2,-1,0,3,0
6837,7849,33.0,1,2,1,0,-366.0,1,0,2,28,8,81,4,-1,0,3,0
6838,7850,30.0,1,1,0,0,-518.0,1,1,2,28,8,244,6,-1,0,3,0
6839,7851,47.0,4,1,1,0,490.0,1,0,2,28,8,227,1,-1,0,3,0
6840,7852,26.0,0,1,1,0,714.0,1,0,2,28,8,183,1,-1,0,3,0
6841,7853,26.0,1,1,0,0,3529.0,1,0,2,28,8,100,2,-1,0,3,0
6842,7854,51.0,9,1,1,0,98.0,1,0,2,28,8,228,2,-1,0,3,0
6843,7855,57.0,5,1,2,0,0.0,1,1,2,28,8,648,1,-1,0,3,1
6844,7856,33.0,1,1,1,0,529.0,1,0,2,28,8,198,3,-1,0,3,0
6845,7857,30.0,1,2,1,0,397.0,1,0,2,28,8,536,7,-1,0,3,0
6846,7858,40.0,10,1,0,0,557.0,1,0,2,28,8,173,1,-1,0,3,0
6847,7859,53.0,1,1,1,0,314.0,1,0,2,28,8,184,2,-1,0,3,0
6848,7860,27.0,7,2,1,0,1636.0,1,0,2,28,8,282,2,-1,0,3,0
6849,7861,57.0,1,1,0,0,1502.0,1,0,2,28,8,269,2,-1,0,3,0
6850,7862,45.0,4,1,2,1,-1655.0,1,0,2,28,8,333,2,-1,0,3,0
6851,7863,36.0,4,1,2,0,428.0,0,0,2,28,8,121,1,-1,0,3,0
6852,7864,39.0,1,1,0,0,7304.0,1,0,2,28,8,216,1,-1,0,3,0
6853,7865,28.0,9,2,1,0,1536.0,1,0,2,28,8,347,2,-1,0,3,0
6854,7866,34.0,9,1,1,0,1246.0,0,0,2,28,8,88,3,-1,0,3,0
6855,7867,29.0,9,1,1,0,344.0,1,1,2,28,8,279,2,-1,0,3,0
6856,7868,51.0,9,1,1,0,271.0,1,0,2,28,8,294,3,-1,0,3,0
6857,7869,29.0,4,2,1,0,293.0,1,0,2,28,8,188,2,-1,0,3,0
6858,7870,32.0,0,2,1,0,562.0,1,0,2,28,8,116,6,-1,0,3,0
6859,7871,36.0,4,2,1,0,302.0,0,0,2,28,8,60,6,-1,0,3,0
6860,7872,50.0,9,1,1,0,-568.0,1,1,2,28,8,860,2,-1,0,3,0
6861,7873,42.0,4,1,2,0,479.0,1,0,2,28,8,217,2,-1,0,3,0
6862,7874,29.0,7,0,1,0,1336.0,1,0,2,28,8,298,5,-1,0,3,0
6863,7875,34.0,4,2,2,0,1058.0,1,0,2,28,8,864,2,-1,0,3,1
6864,7876,33.0,9,0,2,0,839.0,1,0,2,28,8,469,3,-1,0,3,0
6865,7877,29.0,9,2,1,0,22008.0,1,0,2,28,8,139,2,-1,0,3,0
6866,7878,44.0,1,1,1,0,-73.0,1,0,2,28,8,80,9,-1,0,3,0
6867,7879,25.0,2,2,0,0,-65.0,1,0,2,28,8,129,2,-1,0,3,0
6868,7880,26.0,1,1,3,0,407.0,1,0,2,28,8,346,2,-1,0,3,0
6869,7881,53.0,4,1,2,0,490.0,1,0,2,28,8,103,2,-1,0,3,0
6870,7882,45.0,1,1,1,0,156.0,1,1,2,28,8,47,1,-1,0,3,0
6871,7883,37.0,4,1,2,0,655.0,0,0,2,28,8,244,3,-1,0,3,0
6872,7884,43.0,1,1,1,1,-504.0,1,0,2,28,8,136,1,-1,0,3,0
6873,7885,38.0,6,1,1,0,279.0,1,0,2,28,8,110,5,-1,0,3,0
6874,7886,31.0,0,1,3,1,-310.0,1,0,2,28,8,433,3,-1,0,3,0
6875,7887,38.0,7,1,1,0,-314.0,1,0,2,28,8,66,2,-1,0,3,0
6876,7888,32.0,7,2,2,0,-233.0,1,0,2,28,8,140,2,-1,0,3,0
6877,7889,24.0,1,2,1,0,327.0,1,0,2,28,8,333,2,-1,0,3,0
6878,7890,34.0,0,2,1,0,1103.0,1,0,2,28,8,89,1,-1,0,3,0
6879,7891,43.0,4,1,1,0,373.0,1,0,2,28,8,54,1,-1,0,3,0
6880,7892,40.0,9,1,1,0,-312.0,1,0,2,28,8,198,1,-1,0,3,0
6881,7893,55.0,5,1,1,0,2193.0,1,1,2,28,8,72,3,-1,0,3,0
6882,7894,34.0,7,1,1,0,24.0,1,0,2,28,8,124,1,-1,0,3,0
6883,7895,35.0,1,0,1,0,105.0,1,1,2,28,8,118,1,-1,0,3,0
6884,7896,59.0,9,1,1,0,0.0,1,1,2,28,8,109,1,-1,0,3,0
6885,7897,50.0,0,2,1,0,330.0,1,0,2,28,8,24,1,-1,0,3,0
6886,7898,55.0,1,1,1,0,284.0,1,1,2,28,8,157,3,-1,0,3,0
6887,7899,29.0,0,1,1,0,445.0,1,0,2,28,8,489,2,-1,0,3,0
6888,7900,32.0,7,1,1,0,172.0,1,0,2,28,8,84,3,-1,0,3,0
6889,7901,27.0,4,2,2,0,1995.0,1,0,2,28,8,239,2,-1,0,3,0
6890,7902,36.0,4,1,2,0,771.0,1,0,2,28,8,357,1,-1,0,3,0
6891,7903,33.0,0,1,1,0,393.0,1,0,2,28,8,383,1,-1,0,3,0
6892,7904,32.0,0,1,2,0,-421.0,1,1,2,28,8,101,2,-1,0,3,0
6893,7905,48.0,4,1,1,0,99.0,1,0,2,28,8,344,1,-1,0,3,0
6894,7906,47.0,0,0,1,0,-480.0,0,0,2,28,8,360,1,-1,0,3,0
6895,7907,36.0,4,1,1,0,10.0,0,1,2,28,8,310,2,-1,0,3,0
6896,7908,29.0,4,1,2,0,8089.0,1,0,2,28,8,314,2,-1,0,3,0
6897,7909,35.0,4,2,1,0,73.0,1,0,2,28,8,79,2,-1,0,3,0
6898,7910,48.0,1,1,0,0,134.0,1,0,2,28,8,315,2,-1,0,3,0
6899,7911,29.0,0,1,1,0,5605.0,1,0,2,28,8,117,2,-1,0,3,0
6900,7912,28.0,7,2,1,0,3331.0,1,0,2,28,8,229,2,-1,0,3,0
6901,7913,27.0,6,2,2,0,5214.0,1,0,2,28,8,94,1,-1,0,3,0
6902,7914,51.0,7,0,1,0,-245.0,1,1,2,28,8,612,2,-1,0,3,0
6903,7915,40.0,9,2,2,0,-89.0,1,0,2,28,8,83,4,-1,0,3,0
6904,7916,60.0,5,1,0,0,170.0,1,0,2,28,8,338,2,-1,0,3,0
6905,7917,28.0,9,2,1,0,1417.0,1,0,2,28,8,491,1,-1,0,3,0
6906,7918,42.0,4,2,2,0,4264.0,1,0,2,28,8,882,1,-1,0,3,0
6907,7919,28.0,8,2,1,0,949.0,1,0,2,28,8,1730,1,-1,0,3,1
6908,7920,27.0,0,2,1,0,242.0,1,1,2,28,8,83,1,-1,0,3,0
6909,7921,33.0,0,2,0,0,-258.0,1,0,2,28,8,193,2,-1,0,3,0
6910,7922,34.0,2,1,2,0,105.0,1,0,2,28,8,249,2,-1,0,3,0
6911,7923,29.0,1,1,0,0,1280.0,1,0,2,28,8,629,2,-1,0,3,0
6912,7924,34.0,1,1,1,0,504.0,1,0,2,28,8,260,2,-1,0,3,0
6913,7925,31.0,4,2,2,0,-160.0,1,0,2,28,8,202,2,-1,0,3,0
6914,7926,31.0,0,2,1,0,1306.0,1,0,2,28,8,217,5,-1,0,3,0
6915,7927,36.0,1,2,1,0,3254.0,1,0,2,28,8,300,3,-1,0,3,0
6916,7928,26.0,1,2,1,0,419.0,1,0,2,28,8,94,3,-1,0,3,0
6917,7929,34.0,1,1,1,0,-58.0,1,1,2,28,8,157,2,-1,0,3,0
6918,7930,30.0,2,1,1,0,2926.0,1,0,2,28,8,238,8,-1,0,3,0
6919,7931,33.0,4,2,2,0,-61.0,0,0,2,28,8,50,2,-1,0,3,0
6920,7932,39.0,0,0,1,0,22.0,0,0,2,28,8,121,3,-1,0,3,0
6921,7933,45.0,7,1,1,0,-36.0,1,1,2,28,8,389,4,-1,0,3,0
6922,7934,35.0,4,2,3,0,137.0,0,0,2,28,8,667,3,-1,0,3,0
6923,7935,25.0,1,0,1,0,2428.0,1,0,2,28,8,376,4,-1,0,3,0
6924,7936,57.0,0,1,1,0,100.0,0,0,2,28,8,23,16,-1,0,3,0
6925,7937,54.0,5,1,1,0,24.0,1,0,2,28,8,404,1,-1,0,3,0
6926,7938,30.0,8,2,2,0,2030.0,1,0,2,28,8,27,2,-1,0,3,0
6927,7939,26.0,8,2,2,0,0.0,1,0,2,28,8,124,1,-1,0,3,0
6928,7940,33.0,9,2,1,0,-409.0,1,0,2,28,8,96,1,-1,0,3,0
6929,7941,26.0,9,2,1,0,855.0,1,0,2,28,8,87,2,-1,0,3,0
6930,7942,53.0,0,1,1,0,614.0,1,0,2,28,8,126,2,-1,0,3,0
6931,7943,35.0,0,2,1,0,3.0,1,0,2,28,8,330,5,-1,0,3,0
6932,7944,27.0,9,2,1,0,648.0,1,0,2,28,8,198,3,-1,0,3,0
6933,7945,35.0,6,2,2,0,935.0,1,0,2,28,8,259,2,-1,0,3,0
6934,7946,39.0,7,1,1,0,695.0,1,0,2,28,8,429,10,-1,0,3,0
6935,7947,32.0,0,2,1,0,73.0,1,0,2,28,8,545,1,-1,0,3,0
6936,7948,31.0,1,1,1,0,1039.0,1,0,2,28,8,44,7,-1,0,3,0
6937,7949,34.0,4,1,2,0,-304.0,1,0,2,28,8,279,2,-1,0,3,0
6938,7950,38.0,1,2,3,0,241.0,1,0,2,28,8,172,2,-1,0,3,0
6939,7951,39.0,4,0,2,0,133.0,1,0,2,28,8,136,2,-1,0,3,0
6940,7952,46.0,0,1,1,0,1328.0,1,0,2,28,8,82,6,-1,0,3,0
6941,7953,29.0,1,2,1,0,0.0,1,0,2,28,8,324,4,-1,0,3,0
6942,7954,47.0,7,0,1,0,-288.0,1,0,2,28,8,107,7,-1,0,3,0
6943,7955,53.0,4,1,2,0,3443.0,1,0,2,28,8,48,2,-1,0,3,0
6944,7956,29.0,4,0,2,0,415.0,1,1,2,28,8,449,4,-1,0,3,0
6945,7957,58.0,5,1,1,0,255.0,0,0,2,28,8,362,3,-1,0,3,0
6946,7958,34.0,9,1,1,0,6.0,1,0,2,28,8,99,2,-1,0,3,0
6947,7959,26.0,1,1,1,0,-284.0,1,0,2,28,8,207,3,-1,0,3,0
6948,7960,31.0,4,2,2,0,305.0,1,0,2,28,8,297,14,-1,0,3,0
6949,7961,55.0,1,1,0,0,81.0,1,0,2,28,8,172,1,-1,0,3,0
6950,7962,30.0,1,1,0,0,2607.0,1,0,2,28,8,158,10,-1,0,3,0
6951,7963,29.0,1,1,1,0,201.0,1,0,2,28,8,180,2,-1,0,3,0
6952,7964,44.0,9,1,1,0,265.0,1,0,2,28,8,453,2,-1,0,3,0
6953,7965,33.0,1,1,1,0,625.0,1,0,2,28,8,410,1,-1,0,3,0
6954,7966,42.0,1,1,1,0,1134.0,1,0,2,28,8,424,3,-1,0,3,0
6955,7967,57.0,11,1,3,0,327.0,1,0,2,28,8,74,2,-1,0,3,0
6956,7968,38.0,9,1,2,0,-1350.0,1,1,2,28,8,96,4,-1,0,3,0
6957,7969,22.0,1,2,0,0,3198.0,1,0,2,28,8,109,2,-1,0,3,0
6958,7970,36.0,1,2,0,0,2176.0,1,0,2,28,8,52,2,-1,0,3,0
6959,7971,39.0,1,1,0,0,-310.0,1,1,2,28,8,26,5,-1,0,3,0
6960,7972,45.0,7,1,1,0,692.0,1,0,2,28,8,506,2,-1,0,3,0
6961,7973,35.0,1,1,0,0,4366.0,1,0,2,28,8,173,3,-1,0,3,0
6962,7974,22.0,7,2,0,0,35.0,1,0,2,28,8,106,3,-1,0,3,0
6963,7975,56.0,4,0,2,0,442.0,0,0,2,28,8,77,3,-1,0,3,0
6964,7976,31.0,4,2,2,0,44.0,0,0,2,28,8,95,2,-1,0,3,0
6965,7977,51.0,9,0,1,0,0.0,1,0,2,28,8,463,2,-1,0,3,0
6966,7978,37.0,7,2,2,0,223.0,1,0,2,28,8,25,1,-1,0,3,0
6967,7979,32.0,9,2,2,0,92.0,1,0,2,28,8,116,1,-1,0,3,0
6968,7980,39.0,7,1,1,0,-971.0,1,1,2,28,8,104,2,-1,0,3,0
6969,7981,32.0,9,2,1,0,1307.0,1,0,2,28,8,267,2,-1,0,3,0
6970,7982,30.0,7,1,1,0,179.0,1,0,2,28,8,64,1,-1,0,3,0
6971,7983,31.0,1,1,1,0,1117.0,1,0,2,28,8,340,3,-1,0,3,0
6972,7984,51.0,4,2,3,0,-461.0,1,0,2,28,8,33,2,-1,0,3,0
6973,7985,27.0,7,2,2,0,5883.0,1,0,2,28,8,325,2,-1,0,3,0
6974,7986,33.0,1,1,0,0,-342.0,1,0,2,28,8,528,2,-1,0,3,0
6975,7987,24.0,7,2,2,0,1385.0,1,0,2,28,8,1277,2,-1,0,3,0
6976,7988,52.0,1,1,0,0,-211.0,1,1,2,28,8,153,2,-1,0,3,0
6977,7989,39.0,1,1,1,0,2612.0,1,0,2,28,8,363,4,-1,0,3,0
6978,7990,31.0,1,2,0,0,124.0,1,0,2,28,8,411,3,-1,0,3,0
6979,7991,33.0,0,1,1,1,-675.0,1,0,2,28,8,245,2,-1,0,3,0
6980,7992,27.0,4,2,2,0,3104.0,1,0,2,28,8,160,2,-1,0,3,0
6981,7993,44.0,9,1,1,0,398.0,1,0,2,28,8,140,5,-1,0,3,0
6982,7994,56.0,9,0,1,0,77.0,1,1,2,28,8,25,2,-1,0,3,0
6983,7995,50.0,9,0,3,0,2706.0,1,0,2,28,8,179,3,-1,0,3,0
6984,7996,54.0,4,0,2,0,192.0,1,0,2,28,8,157,3,-1,0,3,0
6985,7997,33.0,0,1,2,0,957.0,1,0,2,28,8,361,4,-1,0,3,0
6986,7998,51.0,1,1,0,0,593.0,1,0,2,28,8,157,2,-1,0,3,0
6987,7999,32.0,4,2,2,0,1493.0,1,0,2,28,8,65,11,-1,0,3,0
6988,8000,32.0,1,1,1,0,0.0,1,0,2,28,8,386,3,-1,0,3,0
6989,8001,35.0,1,1,0,0,51.0,1,0,2,28,8,593,2,-1,0,3,0
6990,8002,47.0,9,1,1,0,-938.0,1,0,2,28,8,176,2,-1,0,3,0
6991,8003,49.0,1,1,1,0,457.0,1,1,2,28,8,189,2,-1,0,3,0
6992,8004,54.0,9,1,2,1,337.0,1,0,2,28,8,302,2,-1,0,3,0
6993,8005,31.0,0,2,2,0,1531.0,1,0,2,28,8,48,5,-1,0,3,0
6994,8006,26.0,7,1,1,0,33.0,1,0,2,28,8,51,4,-1,0,3,0
6995,8007,42.0,9,0,1,0,0.0,1,0,2,28,8,471,2,-1,0,3,0
6996,8008,45.0,9,2,2,0,5336.0,0,0,2,28,8,99,2,-1,0,3,0
6997,8009,36.0,9,1,1,1,947.0,1,0,2,28,8,452,2,-1,0,3,0
6998,8010,40.0,0,1,1,0,2.0,0,0,2,28,8,187,3,-1,0,3,0
6999,8011,45.0,0,1,1,0,935.0,1,1,2,28,8,22,7,-1,0,3,0
7000,8012,27.0,4,2,2,0,731.0,1,0,2,28,8,335,2,-1,0,3,0
7001,8013,51.0,1,1,0,0,-1.0,0,0,2,28,8,110,8,-1,0,3,0
7002,8014,30.0,9,2,2,0,419.0,1,1,2,28,8,299,3,-1,0,3,0
7003,8015,28.0,0,1,1,0,22171.0,1,0,2,28,8,85,3,-1,0,3,0
7004,8016,32.0,6,1,1,0,-33.0,1,0,2,28,8,234,3,-1,0,3,0
7005,8017,57.0,0,0,1,0,-140.0,1,0,2,28,8,264,2,-1,0,3,0
7006,8018,31.0,0,1,1,0,439.0,0,0,2,28,8,233,4,-1,0,3,0
7007,8019,47.0,9,1,3,0,-598.0,1,0,2,28,8,239,4,-1,0,3,0
7008,8020,34.0,1,1,1,0,261.0,1,0,2,28,8,611,3,-1,0,3,0
7009,8021,50.0,1,1,1,0,-160.0,1,0,2,28,8,600,2,-1,0,3,0
7010,8022,33.0,0,2,1,0,322.0,1,0,2,28,8,266,4,-1,0,3,0
7011,8023,25.0,1,1,1,0,1025.0,1,0,2,28,8,478,2,-1,0,3,0
7012,8024,39.0,1,1,1,1,-931.0,1,0,2,28,8,92,5,-1,0,3,0
7013,8025,37.0,0,1,1,0,-107.0,1,0,2,28,8,158,2,-1,0,3,0
7014,8026,40.0,4,1,2,0,481.0,1,0,2,28,8,198,2,-1,0,3,0
7015,8027,43.0,0,1,0,0,-516.0,1,0,2,28,8,438,2,-1,0,3,0
7016,8028,32.0,6,1,1,0,610.0,1,0,2,28,8,75,6,-1,0,3,0
7017,8029,25.0,1,2,1,0,579.0,1,0,2,28,8,225,4,-1,0,3,0
7018,8030,34.0,1,1,1,0,225.0,1,0,2,28,8,342,2,-1,0,3,0
7019,8031,30.0,1,1,1,0,1780.0,1,0,2,28,8,116,12,-1,0,3,0
7020,8032,41.0,7,1,1,0,803.0,1,0,2,28,8,88,3,-1,0,3,0
7021,8033,36.0,1,1,1,1,-347.0,1,1,2,28,8,109,3,-1,0,3,0
7022,8034,28.0,0,2,1,0,1238.0,1,0,2,28,8,252,2,-1,0,3,0
7023,8035,29.0,1,2,1,0,992.0,1,1,2,28,8,456,2,-1,0,3,0
7024,8036,30.0,1,1,0,1,0.0,1,1,2,28,8,92,5,-1,0,3,0
7025,8037,22.0,8,2,1,0,489.0,0,0,2,28,8,223,5,-1,0,3,0
7026,8038,28.0,1,1,1,0,-717.0,1,0,2,28,8,148,3,-1,0,3,0
7027,8039,27.0,1,2,0,0,3955.0,1,0,2,28,8,205,3,-1,0,3,0
7028,8040,31.0,1,2,3,0,667.0,1,0,2,28,8,80,3,-1,0,3,0
7029,8041,42.0,10,0,1,0,325.0,1,0,2,28,8,97,4,-1,0,3,0
7030,8042,32.0,9,1,2,0,3538.0,1,0,2,28,8,95,5,-1,0,3,0
7031,8043,25.0,1,1,1,0,192.0,1,0,2,28,8,357,3,-1,0,3,0
7032,8044,55.0,7,0,1,0,2166.0,1,0,2,28,8,23,17,-1,0,3,0
7033,8045,33.0,7,1,1,0,-384.0,1,0,2,28,8,513,2,-1,0,3,0
7034,8046,45.0,7,2,1,0,1377.0,1,0,2,28,8,171,5,-1,0,3,0
7035,8047,43.0,1,1,0,0,50.0,0,0,2,28,8,90,8,-1,0,3,0
7036,8048,32.0,1,1,1,1,-354.0,1,1,2,28,8,51,2,-1,0,3,0
7037,8049,51.0,2,1,3,0,606.0,1,0,2,28,8,560,9,-1,0,3,1
7038,8050,35.0,1,1,1,0,120.0,1,0,2,28,8,245,2,-1,0,3,0
7039,8051,44.0,9,0,1,0,-357.0,1,1,2,28,8,318,2,-1,0,3,0
7040,8052,44.0,1,1,0,0,194.0,1,0,2,28,8,105,2,-1,0,3,0
7041,8053,40.0,9,1,1,0,-378.0,1,0,2,28,8,261,2,-1,0,3,0
7042,8054,24.0,6,2,2,0,931.0,1,0,2,28,8,200,4,-1,0,3,0
7043,8055,32.0,9,2,1,0,1210.0,1,1,2,28,8,267,4,-1,0,3,0
7044,8056,51.0,9,0,1,0,329.0,1,0,2,28,8,191,5,-1,0,3,0
7045,8057,28.0,4,2,2,0,355.0,1,1,2,28,8,300,4,-1,0,3,0
7046,8058,45.0,0,1,1,0,25.0,1,0,2,28,8,82,4,-1,0,3,0
7047,8059,32.0,0,1,1,0,739.0,1,1,2,28,8,153,3,-1,0,3,0
7048,8060,25.0,1,1,1,0,758.0,1,0,2,28,8,504,3,-1,0,3,0
7049,8061,29.0,6,1,1,0,542.0,0,0,2,28,8,104,3,-1,0,3,0
7050,8062,29.0,9,2,1,0,740.0,1,0,2,28,8,194,3,-1,0,3,0
7051,8063,38.0,1,1,0,0,476.0,1,0,2,28,8,212,4,-1,0,3,0
7052,8064,44.0,1,1,0,0,3753.0,1,0,2,28,8,122,4,-1,0,3,0
7053,8065,34.0,9,2,1,0,1386.0,1,1,2,28,8,185,6,-1,0,3,0
7054,8066,31.0,9,2,1,0,335.0,1,0,2,28,8,87,5,-1,0,3,0
